incident_url,paragraph_num,description
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-22-2/,4,"The fourth individual was described as being male, with a dark complexion, approximately 20 to 30 years old and approximately 185 cm (6’1”). They were wearing a khaki baseball hat, prescription glasses, black winter coat, black jeans and black sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-22/,1,"The individual was described as being male, with a light complexion and approximately 185 cm (6’1”). They were wearing a blue winter coat and riding a bicycle."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-21/,1,No description available
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-20-3/,1,"The individual was described as being male, with a medium complexion and approximately 168 cm (5’6”). They had short dark brown hair.  They were wearing a green cardigan and baggy dark blue jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-20-2/,1,"The individual was described as being male, with a light complexion, and approximately 180 cm (5’11”). They were wearing a black hoodie and camouflage cargo pants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-20/,1,"The first individual was described as being male, with a medium complexion, approximately 20 to 25 years old and approximately 185 cm (6’1”). They had black hair and a full black beard. They were wearing a black baseball hat, dark blue winter coat, blue pants and white sneakers. They were carrying a black backpack."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-20/,2,"The second individual was described as being male, with a medium complexion, approximately 20 to 25 years old and approximately 180 cm (5’11”). They had short black hair and black facial hair. They were wearing a black baseball hat, black winter coat, blue jeans and black sneakers. They were carrying a duffel bag."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-20/,3,"The third individual was described as being male, with a dark complexion, approximately 20 to 25 years old and approximately 183 cm (6’0”). They had short black hair and a full black beard. They were wearing prescription glasses, a black winter coat, dark blue jeans and black boots. They were carrying a black backpack."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-14-2/,1,No description available.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-14/,1,"The individual was described as male, with a light complexion, is 24 years old and approximately 183 cm (6’0”). They had long dirty blonde hair. They were wearing a black jean jacket, grey hoodie and black sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-12-3/,1,"The individual was described as male, with a light complexion. They had long black hair and a brown full beard. They were wearing a grey scarf, dark pants and brown dress shoes."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-12-2/,1,"The individual was described as male, with a light complexion, and approximately 183 cm (6’0”). They had short black hair. They were wearing a black baseball hat, dark blue sweater and blue jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-12/,1,"The individual was described as male, with a medium complexion, approximately 22 to 25 years old and approximately 178 cm (5’10”). They had short black hair. They were wearing a dark blue baseball hat."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-9/,1,"The individual was described as male, with a light complexion, and approximately 170 cm (5’7”). They had medium-length blonde hair. They were wearing a white sweater and jeans. They were carrying a grey backpack."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-7-2/,1,"The individual was described as male, with a dark complexion, and approximately 20 to 30 years old. They were wearing a black winter jacket and carrying a red backpack."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2018/11/security-incident-november-7/,1,"The individual was described as male, with a dark complexion, approximately 18 to 22 years old and approximately 178 cm (5’10”). They had short black hair. They were wearing a black winter jacket, a hoodie and black jeans."
